year,player name,games started,games played,cost per game
2000,Hideo,31,32,31250
2000,Christopher Michael,32,34,30147
2000,Kerry Lee,23,23,30000
2000,Jimmy Wayne,33,33,27273
2000,John David,22,31,24194
2000,Patrick Leland,30,31,24194
2000,Julian,12,51,23529
2000,Christopher John,27,34,21569
2000,Harry Leroy,13,19,20175
2000,Albert Anthony,24,45,17778
2000,David William,10,17,17647
2000,Matthew Paul,34,34,17647
2000,Garrett Charles,31,32,17188
2000,Luis Rolando,19,19,17105
2000,Carl Anthony,15,15,17000
2000,Gilbert Allen,15,15,16833
2000,Brian Leonard,12,15,16667
2000,Juan Carlos,11,12,16667
2000,Matthew Brian,22,22,16364
2000,Jarrod Michael,14,14,15893
2000,Michael Richard,17,17,15735
2000,Allan James,13,13,15692
2000,Vladimir,12,17,15529
2000,Freddy Antonio,20,21,15476
2000,Frank Anthony,24,25,15000
2000,James Vo,32,33,14394
2000,Christopher John,11,67,14179
2000,Russell Reid,32,33,14015
2000,William Blake,17,17,13235
2000,Steven Larry,11,27,12963
2000,Ryan Kittman,18,18,12778
2000,Chad Griffin,16,16,12688
2000,Sidney Alton,32,32,12500
2000,Todd Everett,31,31,12258
2000,Antonio Jose,17,17,11765
2000,Kevin Austin,35,36,11667
2000,Kelvim Jose,24,43,11628
2000,Ramon Diogenes,18,18,11528
2000,Gerald Alphonse,14,22,11364
2000,Joseph Michael,15,20,11250
2000,John Michael,23,23,11217
2000,Vincent Scott,30,30,10000
2000,John Thadeuz,30,30,9667
2000,Peter Alan,21,21,9524
2000,Kristen James,32,32,9375
2000,Bryan Robert,27,30,8833
2000,Bradley Wayne,22,23,8696
2000,Eric Robert,33,33,8636
2000,Javier Carlos,33,33,8485
2000,Jesus Paulino,32,32,8281
2000,Paul David,27,35,8143
2000,Ryan Scott,33,33,8121
2000,James Drew,26,27,7963
2000,Timothy Adam,32,32,7812
2000,Scott David,27,27,7778
2000,Joseph Emerson,28,31,7742
2000,Robert Allen,26,26,7692
2000,Randall Christopher,32,32,7500
2000,Makoto,29,32,6875
2000,Jose Leonel,19,51,6569
2000,Richard Alexander,30,31,6532
2000,Matthew Alan,13,34,6471
2000,Mark Allen,24,32,6250
2000,Scott Ryan,10,48,6250
2000,Esteban Luis,20,43,6163
2000,Octavio Eduardo,16,50,4800
2000,Daniel Robert,18,44,4659
1999,Todd Vernon,17,17,470588
1999,Pedro Jaime,29,31,358065
1999,Gregory Alan,33,33,321212
1999,David Brian,31,31,306452
1999,James Kevin,35,35,306122
1999,Alexander,24,24,291667
1999,Randall David,35,35,277143
1999,William Roger,30,30,275000
1999,Thomas Caesar,11,11,272727
1999,John Andrew,29,29,267241
1999,Mark Willard,15,15,266667
1999,Darryl Andrew,32,32,263843
1999,Kenneth Scott,19,19,263158
1999,Patrick George,34,34,252941
1999,Juan Andres,21,21,250000
1999,Calvin John,15,20,238333
1999,Dennis Edward,19,20,237500
1999,Curtis Montague,24,24,218750
1999,Robert Kevin,22,22,218182
1999,Michael Cole,31,31,213650
1999,Kenneth Wade,22,26,211538
1999,Thomas Michael,35,35,200000
1999,Timothy Wayne,24,24,193750
1999,Johns Joseph,18,22,193182
1999,Andrew Eugene,31,31,191935
1999,Andrew Charles,32,33,181818
1999,Charles Harrison,32,33,181818
1999,Pedro Julio,34,34,180882
1999,Scott Gavin,34,34,178822
1999,Charles Edward,33,33,175758
1999,Aaron Helmer,33,33,167424
1999,Jeffrey Joseph,24,30,167222
1999,Alois Terry,32,32,164062
1999,Andrew Jason,31,31,162903
1999,Wilson Eduardo,28,28,160714
1999,Bret William,22,22,159091
1999,Jaime,27,32,156250
1999,Stephen Christopher,34,34,154412
1999,Kevin Ray,23,23,152174
1999,David Lee,34,34,141667
1999,Carlos Gross,16,17,137255
1999,David Allen,34,34,137255
1999,Ismael,32,32,133594
1999,John David,25,30,133333
1999,Richard Shane,35,35,127857
1999,Michael William,34,34,121324
1999,Darren Christopher,30,30,118333
1999,Terence John,16,26,112500
1999,Sterling Alex,33,33,106061
1999,Dwight Eugene,22,26,101442
1999,Jason Phillip,10,12,100000
1999,Kent Franklin,18,25,100000
1999,Sean Frederick,16,19,98684
1999,Hideki,27,32,97656
1999,William Allen,16,39,96154
1999,Eisler Livan,20,20,93750
1999,Gregory Scott,33,33,93434
1999,Omar,20,20,91250
1999,Peter Thomas,33,33,90909
1999,Randall Scott,33,33,87879
1999,Mark Steven,27,31,87097
1999,Kirk Wesley,33,33,85152
1999,Omar Jesus,32,32,82031
1999,Timothy Stephen,17,49,81633
1999,Orel Leonard,32,32,78125
1999,Jamie,32,32,71875
1999,Chan Ho,33,33,69697
1999,Mark Allan,21,29,68966
1999,Jonathan Ray,31,31,67742
1999,Brad William,33,33,67424
1999,Peter Alan,17,30,66667
1999,Richard Allen,26,26,64904
1999,Masato,29,31,64516
1999,Jose Desiderio Rodriguez,35,35,64286
1999,Ricky Allen,35,35,64286
1999,Brian Edward,33,33,63939
1999,Darren James,29,30,63333
1999,Dustin Michael,34,34,61029
1999,Brian James,19,31,58065
1999,Orlando P.,33,33,56061
1999,James,33,35,54286
1999,Armando Martin,27,31,52419
1999,Steven William,26,28,49554
1999,Chad Wayne,28,36,49537
1999,Esteban Antonio,15,30,49167
1999,Francisco,27,27,46296
1999,Patrick Leland,26,37,44595
1999,Jason David,33,33,43939
1999,Steven Thomas,19,19,39474
1999,Robert Andrew,32,32,34375
1999,Jaret Samuel,26,26,31250
1999,Kent Dennis,31,31,27419
1999,Justin Willard,24,24,27083
1999,Aaron Shawn,32,32,26562
1999,Michael Thomas,25,34,26471
1999,Jamey Alan,16,16,23438
1999,John Carl,13,14,21429
1999,Christopher John,24,24,20139
1999,Andrew Jason,11,11,20000
1999,James Anthony,15,20,20000
1999,Bartolo,32,32,19531
1999,Christopher Michael,11,19,18421
1999,Micah Andrew,11,11,18182
1999,William Blake,11,12,17292
1999,Michael Lee,24,28,16071
1999,Michael Robert,32,32,15625
1999,Brian Merritt,32,32,14583
1999,Gilbert,33,33,13636
1999,Jarrod Michael,10,16,13594
1999,William Thomas,16,19,13553
1999,David William,15,21,13333
1999,Gilbert Allen,15,16,12500
1999,Steven Michael,21,22,12500
1999,Brett Daniel,26,33,12121
1999,Garrett Charles,12,18,11944
1999,Vladimir,12,17,11882
1999,Carl Anthony,18,19,11842
1999,Jeremy Robert,17,17,11824
1999,David Richard,12,17,11765
1999,Kyle Johnathan,12,17,11765
1999,Terrence Christopher,19,19,11316
1999,Michael George,15,18,11111
1999,Odalis Amadol,17,18,11111
1999,Carlton Edward,13,20,10750
1999,Kelvim Jose,30,33,10606
1999,Joseph Michael,14,19,10526
1999,Octavio Eduardo,14,19,10526
1999,Luis Rolando,24,24,10417
1999,Daniel Charles,17,20,10000
1999,Jason Michael,21,22,10000
1999,Timothy Adam,21,21,9524
1999,Juan Carlos,12,50,9500
1999,Jimmy Wayne,25,30,9333
1999,Paul Gregory,32,32,9297
1999,John Michael,25,25,9200
1999,Jose Antonio,33,33,9091
1999,LaTroy,33,33,9091
1999,Randall Christopher,21,22,9091
1999,Javier Carlos,26,26,9038
1999,Hideo,28,28,8929
1999,Dennis LeRoy,29,38,8816
1999,Christopher Michael,26,32,8719
1999,Steven Larry,29,31,8710
1999,Matthew Brian,31,31,8548
1999,Brian Edward,11,33,8333
1999,Ryan Kittman,24,24,8333
1999,Robert Mitchell,20,30,8167
1999,Ryan Scott,25,25,8080
1999,Todd Everett,26,28,8036
1999,Jose Leonel,12,34,7941
1999,Sidney Alton,32,32,7812
1999,James Vo,30,31,7419
1999,Kyle Lynn,21,27,7407
1999,Jeffrey Scot,32,32,7344
1999,Michael Richard,27,29,7328
1999,Eric Robert,34,34,7059
1999,Kevin Austin,33,33,6970
1999,Daniel Lee,12,29,6897
1999,Jose,28,29,6897
1999,Jeffrey Charles,29,30,6667
1999,Russell Reid,33,33,6667
1999,Gerald Alphonse,28,32,6562
1999,Matthew Paul,31,31,6484
1999,Kristen James,31,31,6452
1999,Miguel Jerez,17,39,6410
1999,Freddy Antonio,33,33,6061
1999,Harry Leroy,18,36,5556
1999,Vincent Scott,15,42,5476
1999,John Thadeuz,24,38,5263
1999,Jesus Paulino,10,59,4492
1999,Joseph Emerson,20,49,4082
1998,Ramon Jaime,15,15,320000
1998,John Andrew,26,26,298077
1998,Gregory Alan,34,34,282353
1998,Donovan Alan,14,14,267857
1998,Kenneth Wade,19,19,263158
1998,Randall David,23,23,260870
1998,William Roger,33,33,259091
1998,Scott Andrew,11,12,237500
1998,Hideo,12,12,233333
1998,Michael Cole,29,29,232948
1998,Robert Andrew,13,14,232143
1998,Pedro Jaime,33,33,229545
1998,Juan Andres,22,22,227273
1998,James Edward,11,25,215633
1998,David Brian,31,31,215054
1998,Todd Vernon,23,23,213043
1998,Thomas Michael,33,33,212121
1998,Andrew Charles,34,34,189706
1998,Wilson Eduardo,25,25,180000
1998,Darren Christopher,19,19,160526
1998,Jeffrey Joseph,32,32,156771
1998,David Lee,30,30,155556
1998,Mark Willard,33,33,153030
1998,Darryl Andrew,35,36,152583
1998,Charles Edward,34,34,147059
1998,Kenneth Scott,34,34,147059
1998,Calvin John,23,23,142029
1998,William Allen,23,23,141304
1998,Dennis Edward,31,32,140625
1998,James Kevin,35,36,137083
1998,Jaime,27,37,135135
1998,Curtis Montague,35,35,134286
1998,Andrew Jason,33,33,125000
1998,David John,10,10,125000
1998,John David,32,32,125000
1998,Bret William,31,31,122581
1998,Dwight Eugene,23,23,121196
1998,Andrew Eugene,32,33,115152
1998,Steven Thomas,23,34,114706
1998,Kevin Ray,34,35,114286
1998,Armando Martin,11,11,113636
1998,Patrick George,29,29,112069
1998,Orel Leonard,34,34,109412
1998,Alois Terry,28,28,107143
1998,Jack Burns,14,14,107143
1998,Robert Joseph,30,30,103889
1998,Ismael,27,27,103704
1998,Allen Kenneth,14,28,103571
1998,Charles Harrison,33,33,103535
1998,Scott Gavin,36,36,102778
1998,Hideki,28,29,100862
1998,Timothy Stephen,33,36,97222
1998,Pedro Julio,34,35,95714
1998,Johns Joseph,34,34,95588
1998,Richard Shane,35,35,95000
1998,Stephen Christopher,33,33,90530
1998,Mark Steven,26,26,90385
1998,David Allen,31,32,87500
1998,Aaron Helmer,33,33,86364
1998,Thomas Caesar,33,33,86364
1998,Hipolito Antonio,18,27,79630
1998,Douglas Dean,21,23,72311
1998,Michael Thomas,17,18,72222
1998,Michael William,32,32,70312
1998,Timothy Wayne,34,34,67647
1998,Robert Alan,25,26,67308
1998,Carlos Gross,23,23,65217
1998,Frank Anthony,19,27,64815
1998,Jamie,34,34,58824
1998,Sterling Alex,27,39,57692
1998,Kirk Wesley,33,33,55606
1998,Christopher Deane,12,33,54545
1998,Gregory Scott,32,32,50469
1998,Jonathan Ray,28,29,50000
1998,Eisler Livan,33,33,44697
1998,Richard Allen,31,31,44355
1998,Brad William,32,32,43750
1998,Kent Franklin,29,30,43333
1998,Jeffrey Daniel,24,24,41667
1998,Jason Phillip,15,18,38889
1998,Masato,29,29,37069
1998,Orlando P.,21,21,35714
1998,Mark Allan,33,33,33333
1998,Omar,26,37,31081
1998,Aaron Shawn,25,25,26000
1998,Patrick Leland,32,32,25000
1998,Randall Scott,33,33,24242
1998,Brian James,32,32,24219
1998,Mark Edward,16,22,22727
1998,Daniel Wayne,25,33,21515
1998,Esteban Antonio,14,21,21429
1998,Darren James,26,32,21406
1998,Francisco,11,20,21250
1998,Chan Ho,34,34,20588
1998,Tyler Scott,27,27,20370
1998,Kent Dennis,17,44,18182
1998,Matthew Christian,17,17,17647
1998,Omar Jesus,23,33,17424
1998,Jeffrey Scot,13,13,16462
1998,Francisco,33,33,15152
1998,Jason David,33,33,15152
1998,Sean Frederick,27,31,15000
1998,William Charles,26,29,14655
1998,Bryce Bettencourt,16,42,14286
1998,Rafael Eduardo,12,12,14167
1998,Jason Michael,13,13,13077
1998,Warren Neal,11,13,13077
1998,Michael Richard,13,14,12179
1998,Bryan Robert,15,16,11875
1998,Justin Willard,34,34,11765
1998,John Michael,14,15,11333
1998,Jason Royce,18,27,10926
1998,Michael James,15,21,10714
1998,Geremis Segundo,20,20,10500
1998,Jose Leonel,18,18,10000
1998,Kelvim Jose,10,22,10000
1998,Mark Joseph,10,48,9896
1998,Steven Michael,16,18,9722
1998,William Brian,16,18,9444
1998,Peter Thomas,32,32,9375
1998,Lucas Matthew,21,21,8810
1998,Manuel Antonio,14,20,8750
1998,Michael John,28,35,8571
1998,Dennis LeRoy,17,29,8448
1998,James,24,37,8108
1998,Carlton Edward,21,21,8095
1998,James Vo,21,21,8095
1998,Seth Adam,21,21,8095
1998,John Carl,26,26,8077
1998,Douglas Alan,10,31,8065
1998,Dustin Michael,30,32,7812
1998,Russell Reid,13,22,7727
1998,Luis Rolando,32,32,7656
1998,Glendon James,24,29,7586
1998,Brian Merritt,33,33,7273
1998,Jose Desiderio Rodriguez,33,33,7273
1998,Carl Anthony,23,24,7083
1998,William Blake,20,24,7083
1998,Jamey Alan,34,34,7059
1998,Anthony Scott,31,31,6935
1998,Michael Lee,29,31,6935
1998,Brett Daniel,34,34,6765
1998,Ramiro,14,41,6707
1998,Ricky Allen,33,33,6561
1998,Kerry Lee,26,26,6538
1998,Amaury,18,27,6407
1998,Jose Antonio,25,38,6382
1998,Julio Franklin,19,32,6172
1998,Jaret Samuel,32,32,5938
1998,Michael Robert,33,33,5909
1998,Bartolo,31,31,5806
1998,Kenneth Brian,30,30,5800
1998,Christopher John,24,33,5758
1998,Jimmy Wayne,33,33,5682
1998,Kevin Austin,29,31,5645
1998,Scott Alan,17,33,5606
1998,David Bradley,20,31,5548
1998,Kirt Stanley,13,41,5488
1998,Matthew Brian,31,31,5484
1998,Sidney Alton,20,31,5484
1998,LaTroy,33,33,5455
1998,Eric Robert,32,32,5312
1998,Christopher Michael,21,39,5256
1998,Javier Carlos,32,33,5152
1998,Steven Larry,26,34,5132
1998,Jesus Paulino,29,35,4857
1998,Robert Mitchell,20,35,4857
1998,Miguel Jerez,13,56,3089
1998,Derek Christopher,10,63,2730
1997,William Charles,13,14,329167
1997,Juan Andres,13,13,307692
1997,Kevin Ray,13,13,288462
1997,Roger Allen,11,11,259091
1997,Kenneth Wade,19,19,255263
1997,William Roger,34,34,247059
1997,Larry Benard,21,21,238095
1997,David Brian,29,29,229885
1997,Steven Thomas,18,22,220455
1997,Alexander,32,32,218750
1997,Ramon Jaime,22,22,218182
1997,Wilson Eduardo,22,22,211932
1997,Randall David,29,30,210833
1997,Michael Cole,33,33,206818
1997,Gregory Alan,33,33,205303
1997,John Andrew,35,35,200000
1997,Donovan Alan,14,14,196429
1997,John Patrick,20,20,187500
1997,Andrew Charles,26,26,186538
1997,Kenneth Scott,22,31,161290
1997,Charles Edward,25,25,160000
1997,Thomas Michael,33,33,153030
1997,Jaime,33,33,151515
1997,Peter Alan,17,18,146667
1997,Todd Vernon,28,28,146429
1997,Robert Kevin,34,34,141176
1997,Kevin D.,18,18,138889
1997,James Kevin,33,33,136667
1997,Fernando,13,13,126923
1997,John David,30,30,118333
1997,David Lee,32,32,117708
1997,Pedro Jaime,31,31,116613
1997,Andrew Jason,30,30,113333
1997,Pedro Julio,24,26,111538
1997,Alois Terry,27,27,107407
1997,Dennis Edward,34,34,106176
1997,Charles Harrison,34,34,101103
1997,Curtis Montague,35,35,100000
1997,Dwight Eugene,19,20,100000
1997,Jeffrey Joseph,35,35,99048
1997,Scott Gavin,33,34,97059
1997,Orel Leonard,32,32,96875
1997,Terence John,25,25,96000
1997,Mark Willard,22,23,95652
1997,Patrick George,35,35,94286
1997,Osvaldo,11,11,87121
1997,Frank Anthony,19,20,87000
1997,Robert Alan,26,26,76923
1997,Thomas Caesar,18,41,73171
1997,Timothy Wayne,32,32,71875
1997,Timothy Stephen,29,35,71429
1997,David Allen,27,30,70000
1997,Thomas,25,42,69048
1997,James Edward,34,34,68824
1997,Richard Shane,30,30,68333
1997,Robert Joseph,30,30,64167
1997,Armando Martin,16,16,62500
1997,Eisler Livan,17,17,61765
1997,Stephen Christopher,34,34,61765
1997,Mark Edward,31,31,61290
1997,Kent Franklin,25,28,60714
1997,Omar,19,19,59211
1997,Patrick Leland,19,19,59211
1997,Robert Andrew,32,34,58824
1997,Jamie,30,30,56667
1997,Scott Andrew,30,30,51167
1997,Darryl Andrew,34,34,50000
1997,Douglas Dean,31,31,41935
1997,Michael William,34,34,41765
1997,Sterling Alex,28,32,37500
1997,Allen Kenneth,34,35,37143
1997,Aaron Helmer,33,33,34121
1997,Darren Christopher,32,32,33594
1997,Ismael,30,30,30000
1997,Mark Allan,30,30,30000
1997,William Allen,27,29,27586
1997,Hideo,33,33,27273
1997,Chad Wayne,21,21,25397
1997,Daniel Wayne,17,21,22619
1997,Calvin John,34,34,22549
1997,Johns Joseph,29,31,21774
1997,David John,32,32,19062
1997,Ricardo Ricky,11,21,18571
1997,Andrew Eugene,35,35,17143
1997,William Joseph,17,18,16389
1997,Michael Thomas,30,31,16129
1997,Gregory Charles,10,11,15455
1997,Rick Michael,10,10,15000
1997,James Eric,25,36,14583
1997,Antonio Felipe,15,20,14250
1997,Timothy Howard,10,60,13917
1997,Scott Alan,11,11,13636
1997,Scott Phillip,15,17,13235
1997,Brad William,35,35,12857
1997,Tyler Scott,14,14,12857
1997,Jimmy Wayne,13,13,12692
1997,Gregory Scott,31,31,12500
1997,William Edward,12,13,12115
1997,Peter John,15,37,11757
1997,Brian Edward,14,19,10789
1997,Bradley Kenneth,14,14,10714
1997,Christopher John,13,14,10714
1997,Kevin Christopher,25,26,10577
1997,Alan Paul,23,23,10435
1997,Michael Lee,17,19,10263
1997,Robert William,18,19,10263
1997,Jonathan Ray,32,33,10152
1997,Calvin Gregory,13,15,10000
1997,Jaret Samuel,16,16,9375
1997,Steven Montague,32,32,9375
1997,Ariel,22,22,8818
1997,Chan Ho,29,32,8438
1997,Jeffrey Daniel,22,22,8409
1997,David William,19,20,8250
1997,Kirk Wesley,32,32,8125
1997,Robert Alan,22,23,8043
1997,Bartolo,17,19,7895
1997,James,32,32,7812
1997,Randall Scott,32,32,7812
1997,Garrett Charles,18,20,7500
1997,Jeffrey Charles,23,23,7500
1997,LaTroy,20,20,7500
1997,Francisco,29,29,7241
1997,Charles Roger,29,29,6897
1997,Anthony Scott,21,22,6818
1997,Brett Daniel,19,22,6818
1997,Stefan Andrew,24,24,6667
1997,Richard Wayne,26,31,6613
1997,Jason David,32,32,6562
1997,Geremis Segundo,23,23,6522
1997,Jamey Alan,26,26,6519
1997,Richard Allen,31,33,6424
1997,Carlos Gross,32,33,6364
1997,Lucas Matthew,24,24,6250
1997,Justin Willard,32,32,6188
1997,Dennis LeRoy,28,32,6094
1997,Esteban Antonio,32,33,6061
1997,Jose Antonio,33,33,6061
1997,John Carl,27,27,5556
1997,Jose Miguel,23,29,5276
1997,Francisco,15,43,5116
1997,Dustin Michael,28,32,5094
1997,Aaron Shawn,32,32,5078
1997,Glendon James,27,30,5000
1997,Julio Franklin,14,30,5000
1997,Jason Royce,32,33,4909
1997,Brian Merritt,31,31,4839
1997,Christopher Michael,32,33,4545
1997,Matthew Christian,33,33,4545
1997,Michael Ross,10,62,4032
1997,Ramiro,15,39,4026
1997,Ramon Antonio,20,42,3810
1997,Donald Paul,12,49,3520
1997,Michael John,12,69,2246
1996,David Brian,11,11,424242
1996,Mark Edward,18,18,277778
1996,Peter Alan,12,12,275000
1996,Kent Franklin,12,14,201786
1996,Jose Dennis,20,20,190838
1996,Gregory Alan,35,35,190714
1996,Richard Warren,19,19,184211
1996,Steven Thomas,23,24,175000
1996,John Andrew,35,35,171429
1996,Ramon Jaime,27,28,171429
1996,Douglas Dean,30,30,168333
1996,Kenneth Scott,30,30,166667
1996,William Roger,34,34,161765
1996,Mark Steven,26,27,160494
1996,Jack Burns,30,30,160000
1996,Robert Kevin,32,32,157852
1996,Thomas Michael,36,36,148611
1996,John David,24,24,147917
1996,John Patrick,34,35,142143
1996,Alexander,35,35,128571
1996,Peter Thomas,31,31,120161
1996,Kevin Frank,19,28,117857
1996,Todd Vernon,33,34,117647
1996,Michael Cole,36,36,111111
1996,Charles Harrison,32,32,108984
1996,Thomas Caesar,27,28,107143
1996,James Kevin,32,32,104688
1996,Jaime,35,35,102857
1996,Marvin,23,26,96154
1996,David Lee,34,34,94118
1996,Andrew Charles,34,36,93750
1996,Thomas,34,34,89706
1996,Kenneth Wade,35,35,88571
1996,Charles Edward,35,35,87429
1996,Scott Gavin,34,34,85294
1996,Dennis Edward,27,27,85185
1996,Mark Steven,19,19,84211
1996,Alois Terry,33,33,83333
1996,Andrew Jason,24,24,83333
1996,Juan Andres,27,27,82963
1996,Jeffrey Joseph,34,34,82353
1996,James Anthony,23,27,81481
1996,Wilson Eduardo,35,35,80714
1996,Mark Edward,22,23,80435
1996,Curtis Montague,26,26,76923
1996,Michael Thomas,18,18,69444
1996,Patrick George,35,35,67143
1996,Erik Brian,35,35,66667
1996,Charles Sidney,11,11,59091
1996,James Edward,30,30,58333
1996,Larry Benard,35,35,57143
1996,Orel Leonard,33,33,53030
1996,Frank Anthony,33,33,48485
1996,Calvin John,15,15,47467
1996,Ricardo Ricky,23,32,44531
1996,Kevin Ray,34,34,44118
1996,Robert Alan,33,36,41667
1996,Robert Andrew,32,33,40909
1996,Timothy Wayne,35,35,40000
1996,Roger Allen,34,34,36765
1996,Jamie,10,23,35870
1996,Darryl Andrew,33,35,35714
1996,Mark Willard,32,32,34375
1996,Terence John,21,21,33333
1996,David Allen,33,34,33088
1996,Dwight Eugene,29,29,32759
1996,Pedro Julio,32,35,31429
1996,Fernando,31,33,30303
1996,Daniel Wayne,19,19,28947
1996,Rheal Paul,27,33,28788
1996,Zane William,16,16,25000
1996,Donovan Alan,30,30,24167
1996,Kevin D.,35,35,21143
1996,Osvaldo,28,30,21111
1996,Paul John,20,38,20395
1996,Omar,25,25,20200
1996,Gregory Scott,10,12,18750
1996,Hideo,33,33,18182
1996,Paul Alan,15,16,17188
1996,Christopher Deane,35,35,16429
1996,Esteban Antonio,10,10,15000
1996,Armando Martin,30,30,14667
1996,Timothy Stephen,32,32,14062
1996,Kevin Christopher,16,17,13529
1996,Aaron Helmer,29,29,13103
1996,Robert Joseph,31,31,13065
1996,Ismael,33,33,12879
1996,Brian O'Neal,17,40,12500
1996,Shawn Kealoha,28,37,12162
1996,Jason Alan,20,35,12143
1996,Gregory James,16,17,11765
1996,Patrick Leland,29,30,11667
1996,James Eric,20,37,10405
1996,Michael William,27,27,10185
1996,Albert Anthony,10,13,10154
1996,Kirk Wesley,16,16,10000
1996,Aaron Shawn,11,11,9909
1996,Justin Willard,11,11,9909
1996,Bryan Robert,11,14,9643
1996,Johns Joseph,33,34,9559
1996,Pedro Jaime,33,33,9545
1996,Richard Shane,35,35,9429
1996,David William,14,16,9219
1996,Michael James,12,12,9083
1996,William Edward,12,12,9083
1996,Steven William,13,20,8750
1996,Ariel,21,21,8619
1996,Jason David,11,13,8577
1996,Jose Luis,11,13,8385
1996,Allen Kenneth,29,29,8276
1996,Richard Thomas,14,14,7786
1996,Michael Randall,17,21,7619
1996,Dennis LeRoy,15,20,7500
1996,Darren Christopher,30,30,7333
1996,Gregory Alan,11,15,7267
1996,Stephen Christopher,31,31,7097
1996,Christopher Michael,10,16,6812
1996,Jamey Alan,15,16,6812
1996,Jose Antonio,16,16,6812
1996,Mark Allan,28,30,6750
1996,Sterling Alex,35,35,6714
1996,Scott Gerald,16,46,6522
1996,Jeffrey Charles,17,17,6412
1996,Jason Derik,27,27,6259
1996,Charles Roger,11,24,6250
1996,Michael Darren,29,32,6250
1996,William Joseph,32,32,6250
1996,Andrew Eugene,34,35,5571
1996,Antonio Felipe,32,32,5312
1996,Brad William,35,35,5000
1996,Chad Wayne,21,29,5000
1996,Sean Frederick,14,41,5000
1996,Randall Scott,32,32,4844
1996,John Thomas,22,23,4739
1996,Timothy Howard,11,50,4600
1996,John Truman,21,25,4440
1996,Donnell Lee,23,26,4423
1996,Jimmy Wayne,11,26,4423
1996,Amaury,17,25,4360
1996,Robert Lee,16,36,4306
1996,Mark Radford,28,34,4265
1996,Paul Anthony,26,26,4192
1996,Roger William,19,29,4138
1996,James,28,28,4107
1996,Robert Alan,13,27,4037
1996,Richard Wayne,31,36,3889
1996,Robert William,28,30,3833
1996,Carlos Alberto,10,46,3696
1996,Francisco,33,38,3618
1996,Vaughn Michael,10,39,3590
1996,Alan Paul,32,34,3588
1996,Ugueth Urtain,17,33,3394
1996,Donald Paul,25,36,3250
1996,Jonathan Ray,15,51,2941
1996,Angel Luis,12,46,2935
1996,Douglas Alan,23,40,2838
1996,Chan Ho,10,48,2583
1995,David Brian,17,17,470588
1995,Jose Antonio,14,14,410714
1995,Bret William,16,16,347687
1995,Larry Benard,13,14,321429
1995,Melido Turpen Gross,12,13,265385
1995,Kenneth Wade,18,18,251389
1995,William Roger,23,23,245880
1995,Gregory Alan,28,28,232143
1995,William Charles,19,19,207018
1995,Mark Steven,17,17,198693
1995,Michael Thomas,17,17,198529
1995,Jack Burns,30,30,180000
1995,Kevin Ray,20,20,180000
1995,Andrew Charles,19,19,178947
1995,John Patrick,27,28,177679
1995,John Andrew,29,29,168774
1995,Peter Thomas,18,18,166667
1995,Thomas Michael,29,29,163793
1995,James Anthony,17,17,163235
1995,James Kevin,26,26,162500
1995,Jose Dennis,28,28,162500
1995,Douglas Dean,31,31,161290
1995,Mark Edward,31,31,161290
1995,Randall David,30,30,155833
1995,Charles Edward,32,32,152344
1995,Thomas Caesar,30,30,148333
1995,Ronald Maurice,21,21,142857
1995,Robert Kevin,31,31,141532
1995,Steven Thomas,29,29,137931
1995,Christopher Louis,31,31,137097
1995,Curtis Montague,17,17,135294
1995,Forest Gregory,26,33,134848
1995,Michael Wayne,25,25,133333
1995,Ramon Jaime,30,30,130833
1995,Scott Gavin,15,15,124167
1995,David Lee,18,18,121759
1995,Kenneth Scott,31,31,120968
1995,Juan Andres,24,24,116667
1995,John David,30,30,111667
1995,Danny Lynn,19,19,110526
1995,Alexander,30,30,108333
1995,Thomas,31,31,106452
1995,Robert Andrew,19,19,94737
1995,Kevin Frank,30,31,93190
1995,Michael Cole,32,32,91406
1995,Marvin,18,22,86364
1995,Kent Franklin,26,29,77586
1995,Wilson Eduardo,29,29,77586
1995,Hideo,28,28,75321
1995,Robert Alan,21,21,71429
1995,Todd Vernon,31,31,66129
1995,Charles Harrison,29,29,65134
1995,Scott Andrew,16,17,64706
1995,Zane William,21,24,63542
1995,David Keith,16,16,62500
1995,Orel Leonard,26,26,57692
1995,Erik Brian,29,29,51724
1995,Darryl Andrew,21,25,50900
1995,Jeffrey Joseph,30,30,50000
1995,Robert Guy,14,17,47059
1995,Jaime,29,29,44828
1995,Steven,22,22,43864
1995,Terence John,24,29,43103
1995,Patrick George,30,30,41667
1995,Trevor Kirk,17,17,41176
1995,Christopher Andrew,24,25,41000
1995,Jamie,18,27,40741
1995,Mark Willard,21,22,34091
1995,Harry Ralston,10,11,31818
1995,Alois Terry,28,28,28393
1995,Peter Alan,29,29,26303
1995,Andrew Jason,31,31,24355
1995,Dennis Edward,31,31,23871
1995,Mark Edward,29,30,23333
1995,Michael Anthony,12,14,23214
1995,Daniel Wayne,11,13,23077
1995,Mark Steven,33,33,22727
1995,Timothy Wayne,28,28,20714
1995,Ricardo Ricky,31,32,18186
1995,Shawn Kealoha,20,20,17500
1995,Fernando,15,29,14655
1995,Kevin D.,28,31,14427
1995,Christopher Deane,13,16,13750
1995,Donovan Alan,19,19,13158
1995,Sergio Sanchez,11,13,13077
1995,Armando Martin,18,20,12900
1995,Rheal Paul,12,48,11458
1995,Floyd Bluford,21,21,11429
1995,Todd Matthew,14,36,11028
